Unranked,Realm,Kingdom,Phylum,Class,Order,Family,Subfamily,Genus,Species,Species Extra Info
Virus,Riboviria,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Mammantavirinae,Orthohantavirus,Hantavirus HantaV-3,Hantavirus HantaV-3 (1 Strain - 0 complete segments)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Mammantavirinae,Orthohantavirus,Jeju orthohantavirus,Jeju orthohantavirus (15 Strains - 15 complete segments)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Mammantavirinae,Orthohantavirus,Kenkeme orthohantavirus,Kenkeme orthohantavirus (6 Strains - 8 complete segments)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Mammantavirinae,Orthohantavirus,Khabarovsk orthohantavirus,Khabarovsk orthohantavirus (21 Strains - 24 complete segments)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Mammantavirinae,Orthohantavirus,Laguna Negra orthohantavirus,Laguna Negra orthohantavirus (30 Strains - 5 complete segments)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Mammantavirinae,Orthohantavirus,Lanka hantavirus,Lanka hantavirus (5 Strains - 15 complete segments)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Mammantavirinae,Orthohantavirus,Lena River virus,Lena River virus (1 Strain - 3 complete segments)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Mammantavirinae,Orthohantavirus,Luxi orthohantavirus,Luxi orthohantavirus (1 Strain - 6 complete segments)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Mammantavirinae,Orthohantavirus,Maporal orthohantavirus,Maporal orthohantavirus (4 Strains - 7 complete segments)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Mammantavirinae,Orthohantavirus,Meliandou hantavirus,Meliandou hantavirus (1 Strain - 0 complete segments)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Mammantavirinae,Orthohantavirus,Montano orthohantavirus,Montano orthohantavirus (30 Strains - 33 complete segments)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Mammantavirinae,Orthohantavirus,Necocli orthohantavirus,Necocli orthohantavirus (4 Strains - 4 complete segments)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Mammantavirinae,Orthohantavirus,Oxbow orthohantavirus,Oxbow orthohantavirus (1 Strain - 4 complete segments)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Mammantavirinae,Orthohantavirus,Prospect Hill orthohantavirus,Prospect Hill orthohantavirus (13 Strains - 8 complete segments)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Mammantavirinae,Orthohantavirus,Puumala orthohantavirus,Puumala orthohantavirus (2067 Strains - 528 complete segments)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Mammantavirinae,Orthohantavirus,Robina orthohantavirus,Robina orthohantavirus (1 Strain - 6 complete segments)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Mammantavirinae,Orthohantavirus,Rockport orthohantavirus,Rockport orthohantavirus (4 Strains - 10 complete segments)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Mammantavirinae,Orthohantavirus,Rusne orthohantavirus,Rusne orthohantavirus (5 Strains - 11 complete segments)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Mammantavirinae,Orthohantavirus,Sangassou orthohantavirus,Sangassou orthohantavirus (3 Strains - 7 complete segments)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Mammantavirinae,Orthohantavirus,Seewis orhtohantavirus,Seewis orhtohantavirus (53 Strains - 2 complete segments)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Mammantavirinae,Orthohantavirus,Seewis orthohantavirus,Seewis orthohantavirus (1 Strain - 1 complete segments)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Mammantavirinae,Orthohantavirus,Seoul orthohantavirus,Seoul orthohantavirus (980 Strains - 327 complete segments)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Mammantavirinae,Orthohantavirus,Sin Nombre orthohantavirus,Sin Nombre orthohantavirus (200 Strains - 39 complete segments)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Mammantavirinae,Orthohantavirus,Tatenale Orthohantavirus,Tatenale Orthohantavirus (1 Strain - 1 complete segments)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Mammantavirinae,Orthohantavirus,Thailand orthohantavirus,Thailand orthohantavirus (20 Strains - 20 complete segments)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Mammantavirinae,Orthohantavirus,Tigray orthohantavirus,Tigray orthohantavirus (8 Strains - 1 complete segments)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Mammantavirinae,Orthohantavirus,Traemmersee orthohantavirus,Traemmersee orthohantavirus (1 Strain - 3 complete segments)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Mammantavirinae,Orthohantavirus,Tula orthohantavirus,Tula orthohantavirus (787 Strains - 78 complete segments)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Mammantavirinae,Orthohantavirus,Unclassified Orthohantavirus,Unclassified Orthohantavirus (1334 Strains - 599 complete segments)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Mammantavirinae,Orthohantavirus,unknown,unknown (4 Strains - 1 complete segments)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Mammantavirinae,Orthohantavirus,Yakeshi orthohantavirus,Yakeshi orthohantavirus (4 Strains - 6 complete segments)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Mammantavirinae,Thottimvirus,Imjin thottimvirus,Imjin thottimvirus (45 Strains - 53 complete segments)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Mammantavirinae,Thottimvirus,Thottopalayam thottimvirus,Thottopalayam thottimvirus (49 Strains - 41 complete segments)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,NA,Unclassified Hantaviridae,Unclassified Unclassified Hantaviridae,Unclassified Unclassified Hantaviridae (5 Strains - 4 complete segments)
Virus,Riboviria,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Hantaviridae,Repantavirinae,Reptillovirus,Gecko reptillovirus,Gecko reptillovirus (2 Strains - 4 complete segments)
Virus,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,NA,Orthohepevirus,Orthohepevirus A,Orthohepevirus A (9892 Strains - 655 complete genomes)
Virus,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,NA,Orthohepevirus,Orthohepevirus B,Orthohepevirus B (167 Strains - 5 complete genomes)
Virus,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,NA,Orthohepevirus,Orthohepevirus C,Orthohepevirus C (122 Strains - 14 complete genomes)
Virus,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,NA,Orthohepevirus,Orthohepevirus D,Orthohepevirus D (2 Strains - 3 complete genomes)
Virus,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,NA,Orthohepevirus,Unclassified Orthohepevirus,Unclassified Orthohepevirus (5 Strains - 4 complete genomes)
Virus,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,NA,Piscihepevirus,Piscihepevirus A,Piscihepevirus A (40 Strains - 3 complete genomes)
Virus,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,NA,Unclassified Hepeviridae,Unclassified Unclassified Hepeviridae,Unclassified Unclassified Hepeviridae (76 Strains - 22 complete genomes)
Virus,Riboviria,Orthornavirae,Kitrinoviricota,Alsuviricetes,Hepelivirales,Hepeviridae,NA,Unclassified Hepeviridae,unknown,unknown (6494 Strains - 166 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Iltovirus,Gallid alphaherpesvirus 1,Gallid alphaherpesvirus 1 (305 Strains - 47 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Iltovirus,Gallid herpesvirus 1,Gallid herpesvirus 1 (358 Strains - 30 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Iltovirus,Psittacid alphaherpesvirus 1,Psittacid alphaherpesvirus 1 (1 Strain - 1 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Iltovirus,Psittacid herpesvirus 1,Psittacid herpesvirus 1 (93 Strains - 1 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Iltovirus,Unclassified Iltovirus,Unclassified Iltovirus (5 Strains - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Mardivirus,Anatid alphaherpesvirus 1,Anatid alphaherpesvirus 1 (47 Strains - 4 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Mardivirus,Anatid herpesvirus 1,Anatid herpesvirus 1 (56 Strains - 6 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Mardivirus,Columbid alphaherpesvirus 1,Columbid alphaherpesvirus 1 (5 Strains - 3 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Mardivirus,Columbid herpesvirus 1,Columbid herpesvirus 1 (38 Strains - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Mardivirus,Gallid alphaherpesvirus 2,Gallid alphaherpesvirus 2 (305 Strains - 24 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Mardivirus,Gallid alphaherpesvirus 3,Gallid alphaherpesvirus 3 (12 Strains - 2 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Mardivirus,Gallid herpesvirus 2,Gallid herpesvirus 2 (691 Strains - 22 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Mardivirus,Gallid herpesvirus 3,Gallid herpesvirus 3 (23 Strains - 2 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Mardivirus,Meleagrid alphaherpesvirus 1,Meleagrid alphaherpesvirus 1 (7 Strains - 1 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Mardivirus,Meleagrid herpesvirus 1,Meleagrid herpesvirus 1 (46 Strains - 1 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Mardivirus,Sphenicid alphaherpesvirus 1,Sphenicid alphaherpesvirus 1 (2 Strains - 3 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Mardivirus,Unclassified Mardivirus,Unclassified Mardivirus (2 Strains - 1 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Scutavirus,Chelonid alphaherpesvirus 5,Chelonid alphaherpesvirus 5 (73 Strains - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Scutavirus,Chelonid herpesvirus 5,Chelonid herpesvirus 5 (121 Strains - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Scutavirus,Unclassified Scutavirus,Unclassified Scutavirus (20 Strains - 6 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Simplexvirus,Ateline alphaherpesvirus 1,Ateline alphaherpesvirus 1 (1 Strain - 2 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Simplexvirus,Ateline herpesvirus 1,Ateline herpesvirus 1 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Simplexvirus,Bovine alphaherpesvirus 2,Bovine alphaherpesvirus 2 (5 Strains - 2 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Simplexvirus,Bovine herpesvirus 2,Bovine herpesvirus 2 (31 Strains - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Simplexvirus,Cercopithecine alphaherpesvirus 2,Cercopithecine alphaherpesvirus 2 (1 Strain - 1 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Simplexvirus,Cercopithecine herpesvirus 2,Cercopithecine herpesvirus 2 (5 Strains - 1 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Simplexvirus,Human alphaherpesvirus 1,Human alphaherpesvirus 1 (885 Strains - 46 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Simplexvirus,Human alphaherpesvirus 2,Human alphaherpesvirus 2 (627 Strains - 29 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Simplexvirus,Human herpesvirus 1,Human herpesvirus 1 (6685 Strains - 19 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Simplexvirus,Human herpesvirus 2,Human herpesvirus 2 (7065 Strains - 43 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Simplexvirus,Leporid alphaherpesvirus 4,Leporid alphaherpesvirus 4 (1 Strain - 1 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Simplexvirus,Leporid herpesvirus 4,Leporid herpesvirus 4 (3 Strains - 1 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Simplexvirus,Macacine alphaherpesvirus 1,Macacine alphaherpesvirus 1 (27 Strains - 20 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Simplexvirus,Macacine herpesvirus 1,Macacine herpesvirus 1 (47 Strains - 1 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Simplexvirus,Macropodid alphaherpesvirus 1,Macropodid alphaherpesvirus 1 (1 Strain - 2 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Simplexvirus,Macropodid alphaherpesvirus 2,Macropodid alphaherpesvirus 2 (2 Strains - 1 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Simplexvirus,Macropodid herpesvirus 1,Macropodid herpesvirus 1 (5 Strains - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Simplexvirus,Macropodid herpesvirus 2,Macropodid herpesvirus 2 (3 Strains - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Simplexvirus,Panine alphaherpesvirus 3,Panine alphaherpesvirus 3 (2 Strains - 1 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Simplexvirus,Papiine alphaherpesvirus 2,Papiine alphaherpesvirus 2 (1 Strain - 1 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Simplexvirus,Papiine herpesvirus 2,Papiine herpesvirus 2 (26 Strains - 6 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Simplexvirus,Saimiriine alphaherpesvirus 1,Saimiriine alphaherpesvirus 1 (6 Strains - 1 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Simplexvirus,Saimiriine herpesvirus 1,Saimiriine herpesvirus 1 (11 Strains - 1 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Simplexvirus,unclassified Simplexvirus,unclassified Simplexvirus (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Simplexvirus,Unclassified Simplexvirus,Unclassified Simplexvirus (354 Strains - 2 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Simplexvirus,unknown,unknown (3 Strains - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Unclassified Herpesviridae,Alphaherpesvirinae sp.,Alphaherpesvirinae sp. (11 Strains - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Unclassified Herpesviridae,Beluga whale alphaherpesvirus,Beluga whale alphaherpesvirus (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Unclassified Herpesviridae,Beluga whale alphaherpesvirus 1,Beluga whale alphaherpesvirus 1 (8 Strains - 1 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Unclassified Herpesviridae,Bonobo alphaherpesvirus,Bonobo alphaherpesvirus (3 Strains - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Unclassified Herpesviridae,Cacatuid alphaherpesvirus 1,Cacatuid alphaherpesvirus 1 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Unclassified Herpesviridae,Cacatuid alphaherpesvirus 2,Cacatuid alphaherpesvirus 2 (1 Strain - 1 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Unclassified Herpesviridae,Cervid alphaherpesvirus 3,Cervid alphaherpesvirus 3 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Unclassified Herpesviridae,Cervid alphaherpesvirus 4,Cervid alphaherpesvirus 4 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Unclassified Herpesviridae,Cetacean alphaherpesvirus,Cetacean alphaherpesvirus (8 Strains - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Unclassified Herpesviridae,Chelonid alphaherpesvirus 6,Chelonid alphaherpesvirus 6 (1 Strain - 0 complete genomes)
Virus,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Alphaherpesvirinae,Unclassified Herpesviridae,Chelonid herpesvirus 6,Chelonid herpesvirus 6 (5 Strains - 0 complete genomes)
